Start Date/Time,End Date/Time,Duration (secs)
16-Jul-2023 00:14:33,16-Jul-2023 00:34:03,1170
16-Jul-2023 00:34:03,16-Jul-2023 00:47:03,780
16-Jul-2023 00:47:03,16-Jul-2023 00:51:03,240
16-Jul-2023 00:51:03,16-Jul-2023 00:52:33,90
16-Jul-2023 00:52:33,16-Jul-2023 01:01:03,510
16-Jul-2023 01:01:03,16-Jul-2023 01:15:33,870
16-Jul-2023 01:15:33,16-Jul-2023 01:24:03,510
16-Jul-2023 01:24:03,16-Jul-2023 01:46:03,1320
16-Jul-2023 01:48:33,16-Jul-2023 02:57:03,4110
16-Jul-2023 02:57:03,16-Jul-2023 02:57:33,30
16-Jul-2023 02:58:33,16-Jul-2023 03:00:33,120
16-Jul-2023 03:00:33,16-Jul-2023 03:19:33,1140
16-Jul-2023 03:19:33,16-Jul-2023 04:23:33,3840
16-Jul-2023 04:23:33,16-Jul-2023 04:48:33,1500
16-Jul-2023 04:48:33,16-Jul-2023 04:56:33,480
16-Jul-2023 22:11:35,16-Jul-2023 22:35:35,1440
16-Jul-2023 22:35:35,16-Jul-2023 22:37:05,90
16-Jul-2023 22:37:05,16-Jul-2023 22:41:05,240
16-Jul-2023 22:43:05,16-Jul-2023 23:00:05,1020
16-Jul-2023 23:03:35,16-Jul-2023 23:39:05,2130
16-Jul-2023 23:39:05,16-Jul-2023 23:42:05,180
16-Jul-2023 23:42:05,16-Jul-2023 23:44:05,120
16-Jul-2023 23:44:05,16-Jul-2023 23:55:05,660
16-Jul-2023 23:57:35,17-Jul-2023 00:22:35,1500
17-Jul-2023 00:22:35,17-Jul-2023 00:36:35,840
17-Jul-2023 00:36:35,17-Jul-2023 00:55:35,1140
17-Jul-2023 00:55:35,17-Jul-2023 01:01:05,330
17-Jul-2023 01:01:05,17-Jul-2023 01:03:05,120
17-Jul-2023 01:03:05,17-Jul-2023 01:05:05,120
17-Jul-2023 01:07:05,17-Jul-2023 01:38:05,1860
17-Jul-2023 01:38:05,17-Jul-2023 02:21:05,2580
17-Jul-2023 02:21:05,17-Jul-2023 03:51:35,5430
17-Jul-2023 03:51:35,17-Jul-2023 03:58:35,420
17-Jul-2023 04:01:05,17-Jul-2023 04:13:05,720
17-Jul-2023 04:13:05,17-Jul-2023 04:13:35,30
17-Jul-2023 04:13:35,17-Jul-2023 04:22:35,540
17-Jul-2023 04:24:35,17-Jul-2023 04:31:05,390
17-Jul-2023 04:31:05,17-Jul-2023 04:37:05,360
17-Jul-2023 04:37:35,17-Jul-2023 04:40:35,180
17-Jul-2023 04:40:35,17-Jul-2023 04:41:35,60
17-Jul-2023 04:42:35,17-Jul-2023 04:44:05,90
17-Jul-2023 22:51:41,17-Jul-2023 23:00:41,540
17-Jul-2023 23:06:41,17-Jul-2023 23:18:41,720
17-Jul-2023 23:18:41,17-Jul-2023 23:46:41,1680
17-Jul-2023 23:46:41,18-Jul-2023 00:26:41,2400
18-Jul-2023 00:26:41,18-Jul-2023 00:34:41,480
18-Jul-2023 00:34:41,18-Jul-2023 01:07:11,1950
18-Jul-2023 01:07:11,18-Jul-2023 01:08:11,60
18-Jul-2023 01:13:41,18-Jul-2023 01:36:41,1380
18-Jul-2023 01:36:41,18-Jul-2023 01:49:11,750
18-Jul-2023 01:49:11,18-Jul-2023 02:03:41,870
18-Jul-2023 02:03:41,18-Jul-2023 02:48:11,2670
18-Jul-2023 02:48:11,18-Jul-2023 04:01:41,4410
18-Jul-2023 04:03:41,18-Jul-2023 04:31:41,1680
18-Jul-2023 04:33:11,18-Jul-2023 04:39:41,390
18-Jul-2023 21:14:05,18-Jul-2023 21:32:05,1080
18-Jul-2023 21:32:05,18-Jul-2023 22:08:05,2160
18-Jul-2023 22:08:05,18-Jul-2023 22:08:35,30
18-Jul-2023 22:09:05,18-Jul-2023 22:12:05,180
18-Jul-2023 22:13:05,18-Jul-2023 22:15:05,120
18-Jul-2023 22:21:05,18-Jul-2023 22:30:35,570
18-Jul-2023 22:30:35,18-Jul-2023 22:31:05,30
18-Jul-2023 22:31:05,18-Jul-2023 23:12:35,2490
18-Jul-2023 23:12:35,18-Jul-2023 23:22:05,570
18-Jul-2023 23:22:05,18-Jul-2023 23:41:05,1140
18-Jul-2023 23:41:05,18-Jul-2023 23:50:05,540
18-Jul-2023 23:50:35,18-Jul-2023 23:52:35,120
18-Jul-2023 23:53:35,19-Jul-2023 00:38:05,2670
19-Jul-2023 00:38:35,19-Jul-2023 00:56:05,1050
19-Jul-2023 00:56:05,19-Jul-2023 01:01:05,300
19-Jul-2023 01:08:35,19-Jul-2023 01:19:35,660
19-Jul-2023 01:19:35,19-Jul-2023 01:37:35,1080
19-Jul-2023 01:41:35,19-Jul-2023 02:48:35,4020
19-Jul-2023 02:48:35,19-Jul-2023 03:14:05,1530
19-Jul-2023 03:14:05,19-Jul-2023 03:23:35,570
19-Jul-2023 03:24:05,19-Jul-2023 04:11:35,2850
19-Jul-2023 04:11:35,19-Jul-2023 04:15:05,210
19-Jul-2023 04:17:05,19-Jul-2023 04:41:35,1470
19-Jul-2023 21:19:02,19-Jul-2023 21:37:32,1110
19-Jul-2023 21:37:32,19-Jul-2023 21:44:32,420
19-Jul-2023 21:44:32,19-Jul-2023 21:48:32,240
19-Jul-2023 21:48:32,19-Jul-2023 21:55:32,420
19-Jul-2023 21:55:32,19-Jul-2023 22:00:02,270
19-Jul-2023 22:00:02,19-Jul-2023 22:21:02,1260
19-Jul-2023 22:21:02,19-Jul-2023 22:26:02,300
19-Jul-2023 22:26:02,19-Jul-2023 22:37:02,660
19-Jul-2023 22:37:02,19-Jul-2023 23:17:02,2400
19-Jul-2023 23:17:02,19-Jul-2023 23:25:32,510
19-Jul-2023 23:26:32,19-Jul-2023 23:46:32,1200
19-Jul-2023 23:46:32,20-Jul-2023 00:03:32,1020
20-Jul-2023 00:04:32,20-Jul-2023 00:50:32,2760
20-Jul-2023 00:50:32,20-Jul-2023 00:52:32,120
20-Jul-2023 00:52:32,20-Jul-2023 01:14:32,1320
20-Jul-2023 01:14:32,20-Jul-2023 01:32:32,1080
20-Jul-2023 01:35:02,20-Jul-2023 02:42:32,4050
20-Jul-2023 02:43:32,20-Jul-2023 02:47:32,240
20-Jul-2023 02:47:32,20-Jul-2023 02:58:32,660
20-Jul-2023 03:00:02,20-Jul-2023 03:02:32,150
20-Jul-2023 03:02:32,20-Jul-2023 03:05:02,150
20-Jul-2023 03:05:02,20-Jul-2023 04:07:32,3750
20-Jul-2023 04:08:02,20-Jul-2023 04:27:02,1140
20-Jul-2023 04:30:32,20-Jul-2023 04:34:02,210
20-Jul-2023 04:34:02,20-Jul-2023 04:36:02,120
20-Jul-2023 21:44:00,20-Jul-2023 21:58:00,840
20-Jul-2023 21:58:00,20-Jul-2023 22:14:00,960
20-Jul-2023 22:14:00,20-Jul-2023 22:25:00,660
20-Jul-2023 22:25:00,20-Jul-2023 22:30:00,300
20-Jul-2023 22:30:00,20-Jul-2023 22:40:30,630
20-Jul-2023 22:40:30,20-Jul-2023 22:46:30,360
20-Jul-2023 22:47:30,20-Jul-2023 23:10:00,1350
20-Jul-2023 23:10:00,20-Jul-2023 23:30:30,1230
20-Jul-2023 23:30:30,20-Jul-2023 23:55:30,1500
20-Jul-2023 23:55:30,21-Jul-2023 00:01:30,360
21-Jul-2023 00:01:30,21-Jul-2023 00:05:30,240
21-Jul-2023 00:05:30,21-Jul-2023 00:34:30,1740
21-Jul-2023 00:34:30,21-Jul-2023 01:00:30,1560
21-Jul-2023 01:00:30,21-Jul-2023 01:04:00,210
21-Jul-2023 01:04:00,21-Jul-2023 01:11:00,420
21-Jul-2023 01:12:00,21-Jul-2023 01:35:00,1380
21-Jul-2023 01:35:00,21-Jul-2023 01:47:30,750
21-Jul-2023 01:47:30,21-Jul-2023 01:53:00,330
21-Jul-2023 01:56:00,21-Jul-2023 02:57:30,3690
21-Jul-2023 02:57:30,21-Jul-2023 03:03:00,330
21-Jul-2023 03:48:00,21-Jul-2023 03:49:00,60
21-Jul-2023 03:52:00,21-Jul-2023 04:08:00,960
21-Jul-2023 04:09:00,21-Jul-2023 04:15:00,360
21-Jul-2023 04:16:00,21-Jul-2023 04:28:00,720
21-Jul-2023 04:28:00,21-Jul-2023 04:30:30,150
21-Jul-2023 04:30:30,21-Jul-2023 04:49:30,1140
21-Jul-2023 04:50:00,21-Jul-2023 04:54:00,240
21-Jul-2023 04:54:30,21-Jul-2023 05:02:00,450
21-Jul-2023 22:50:33,21-Jul-2023 23:03:33,780
21-Jul-2023 23:07:03,21-Jul-2023 23:21:33,870
21-Jul-2023 23:21:33,21-Jul-2023 23:32:33,660
21-Jul-2023 23:32:33,21-Jul-2023 23:34:33,120
21-Jul-2023 23:34:33,21-Jul-2023 23:45:03,630
21-Jul-2023 23:45:03,22-Jul-2023 00:00:33,930
22-Jul-2023 00:00:33,22-Jul-2023 00:01:33,60
22-Jul-2023 00:03:33,22-Jul-2023 00:10:33,420
22-Jul-2023 00:10:33,22-Jul-2023 00:25:33,900
22-Jul-2023 00:25:33,22-Jul-2023 00:43:33,1080
22-Jul-2023 00:43:33,22-Jul-2023 00:51:03,450
22-Jul-2023 00:51:03,22-Jul-2023 01:31:03,2400
22-Jul-2023 01:36:03,22-Jul-2023 01:59:03,1380
22-Jul-2023 01:59:03,22-Jul-2023 02:17:03,1080
22-Jul-2023 02:17:03,22-Jul-2023 02:27:03,600
22-Jul-2023 02:27:03,22-Jul-2023 02:41:03,840
22-Jul-2023 02:41:03,22-Jul-2023 02:42:33,90
22-Jul-2023 02:42:33,22-Jul-2023 02:44:03,90
22-Jul-2023 02:44:33,22-Jul-2023 02:58:33,840
22-Jul-2023 02:58:33,22-Jul-2023 03:07:03,510
22-Jul-2023 03:07:33,22-Jul-2023 03:14:03,390
22-Jul-2023 03:14:03,22-Jul-2023 03:14:33,30
22-Jul-2023 03:15:33,22-Jul-2023 03:25:03,570
22-Jul-2023 03:31:03,22-Jul-2023 04:24:03,3180
22-Jul-2023 04:24:33,22-Jul-2023 04:30:03,330
22-Jul-2023 04:30:03,22-Jul-2023 04:34:03,240
22-Jul-2023 04:34:03,22-Jul-2023 04:35:33,90
22-Jul-2023 04:35:33,22-Jul-2023 04:38:03,150
22-Jul-2023 04:38:03,22-Jul-2023 04:46:33,510
22-Jul-2023 04:46:33,22-Jul-2023 04:47:03,30
22-Jul-2023 04:47:03,22-Jul-2023 04:52:03,300
22-Jul-2023 04:52:03,22-Jul-2023 05:11:33,1170
22-Jul-2023 05:11:33,22-Jul-2023 05:31:33,1200
22-Jul-2023 05:37:33,22-Jul-2023 05:39:03,90
22-Jul-2023 05:40:33,22-Jul-2023 05:47:03,390
22-Jul-2023 19:37:03,22-Jul-2023 19:43:03,360
22-Jul-2023 19:44:03,22-Jul-2023 19:59:03,900
22-Jul-2023 19:59:03,22-Jul-2023 20:17:03,1080
22-Jul-2023 20:17:03,22-Jul-2023 20:22:03,300
22-Jul-2023 20:24:33,22-Jul-2023 20:39:33,900
22-Jul-2023 20:57:03,22-Jul-2023 21:19:33,1350
22-Jul-2023 21:19:33,22-Jul-2023 21:39:03,1170
22-Jul-2023 21:39:03,22-Jul-2023 21:40:03,60
22-Jul-2023 21:40:03,22-Jul-2023 21:53:33,810
22-Jul-2023 21:53:33,22-Jul-2023 21:56:33,180
22-Jul-2023 21:58:33,22-Jul-2023 22:25:33,1620
22-Jul-2023 22:25:33,22-Jul-2023 22:27:03,90
22-Jul-2023 22:27:03,22-Jul-2023 23:03:03,2160
22-Jul-2023 23:03:03,22-Jul-2023 23:06:03,180
22-Jul-2023 23:08:33,23-Jul-2023 00:05:03,3390
23-Jul-2023 00:05:03,23-Jul-2023 00:06:03,60
23-Jul-2023 00:06:03,23-Jul-2023 00:08:33,150
23-Jul-2023 00:08:33,23-Jul-2023 00:14:03,330
23-Jul-2023 01:10:33,23-Jul-2023 02:06:33,3360
23-Jul-2023 02:06:33,23-Jul-2023 02:31:03,1470
23-Jul-2023 02:31:03,23-Jul-2023 03:27:33,3390
23-Jul-2023 03:27:33,23-Jul-2023 03:29:33,120
23-Jul-2023 03:31:03,23-Jul-2023 03:33:03,120
23-Jul-2023 03:33:03,23-Jul-2023 03:36:03,180
23-Jul-2023 03:37:03,23-Jul-2023 03:38:33,90
23-Jul-2023 03:38:33,23-Jul-2023 03:42:03,210
23-Jul-2023 03:43:03,23-Jul-2023 03:45:03,120
23-Jul-2023 03:47:33,23-Jul-2023 03:49:33,120
23-Jul-2023 03:49:33,23-Jul-2023 04:15:03,1530
23-Jul-2023 04:15:03,23-Jul-2023 04:15:33,30
23-Jul-2023 04:16:03,23-Jul-2023 05:15:03,3540
23-Jul-2023 05:15:03,23-Jul-2023 06:05:03,3000
23-Jul-2023 06:05:03,23-Jul-2023 06:27:33,1350
23-Jul-2023 06:28:33,23-Jul-2023 06:40:03,690
23-Jul-2023 06:41:03,23-Jul-2023 06:42:03,60
23-Jul-2023 06:43:03,23-Jul-2023 06:44:03,60
23-Jul-2023 23:18:41,23-Jul-2023 23:32:41,840
23-Jul-2023 23:32:41,23-Jul-2023 23:43:11,630
23-Jul-2023 23:43:11,24-Jul-2023 00:04:41,1290
24-Jul-2023 00:15:11,24-Jul-2023 00:34:41,1170
24-Jul-2023 00:34:41,24-Jul-2023 00:58:41,1440
24-Jul-2023 00:58:41,24-Jul-2023 01:06:11,450
24-Jul-2023 01:06:11,24-Jul-2023 01:13:11,420
24-Jul-2023 01:14:11,24-Jul-2023 01:17:11,180
24-Jul-2023 01:20:11,24-Jul-2023 01:38:41,1110
24-Jul-2023 01:38:41,24-Jul-2023 01:49:41,660
24-Jul-2023 01:49:41,24-Jul-2023 02:00:41,660
24-Jul-2023 02:00:41,24-Jul-2023 02:18:41,1080
24-Jul-2023 02:18:41,24-Jul-2023 02:57:41,2340
24-Jul-2023 02:57:41,24-Jul-2023 03:03:41,360
24-Jul-2023 03:03:41,24-Jul-2023 03:17:41,840
24-Jul-2023 03:17:41,24-Jul-2023 03:41:41,1440
24-Jul-2023 03:48:11,24-Jul-2023 04:52:41,3870
24-Jul-2023 22:08:19,24-Jul-2023 22:26:19,1080
24-Jul-2023 22:34:49,24-Jul-2023 22:55:49,1260
24-Jul-2023 22:56:49,24-Jul-2023 23:12:19,930
24-Jul-2023 23:12:19,24-Jul-2023 23:22:19,600
24-Jul-2023 23:22:19,24-Jul-2023 23:28:19,360
24-Jul-2023 23:28:19,24-Jul-2023 23:39:19,660
24-Jul-2023 23:39:19,24-Jul-2023 23:53:49,870
24-Jul-2023 23:55:49,25-Jul-2023 00:04:19,510
25-Jul-2023 00:04:19,25-Jul-2023 00:08:19,240
25-Jul-2023 00:08:19,25-Jul-2023 00:12:49,270
25-Jul-2023 00:12:49,25-Jul-2023 00:17:19,270
25-Jul-2023 00:23:19,25-Jul-2023 02:00:19,5820
25-Jul-2023 02:00:19,25-Jul-2023 02:09:19,540
25-Jul-2023 02:12:49,25-Jul-2023 02:20:19,450
25-Jul-2023 02:20:19,25-Jul-2023 02:24:49,270
25-Jul-2023 02:27:49,25-Jul-2023 03:24:49,3420
25-Jul-2023 03:25:19,25-Jul-2023 04:01:19,2160
25-Jul-2023 04:01:19,25-Jul-2023 04:35:19,2040
25-Jul-2023 04:35:19,25-Jul-2023 04:47:49,750
25-Jul-2023 04:49:19,25-Jul-2023 04:52:49,210
25-Jul-2023 22:00:07,25-Jul-2023 22:16:37,990
25-Jul-2023 22:16:37,25-Jul-2023 22:21:07,270
25-Jul-2023 22:21:07,25-Jul-2023 22:21:37,30
25-Jul-2023 22:22:07,25-Jul-2023 22:33:07,660
25-Jul-2023 22:33:07,25-Jul-2023 22:37:07,240
25-Jul-2023 22:37:07,25-Jul-2023 22:40:07,180
25-Jul-2023 22:40:07,25-Jul-2023 22:55:07,900
25-Jul-2023 22:55:07,25-Jul-2023 22:58:07,180
25-Jul-2023 22:59:07,25-Jul-2023 23:02:37,210
25-Jul-2023 23:03:37,25-Jul-2023 23:08:37,300
25-Jul-2023 23:08:37,25-Jul-2023 23:21:37,780
25-Jul-2023 23:21:37,25-Jul-2023 23:32:37,660
25-Jul-2023 23:38:07,26-Jul-2023 00:40:07,3720
26-Jul-2023 00:40:07,26-Jul-2023 00:47:07,420
26-Jul-2023 00:47:37,26-Jul-2023 00:56:07,510
26-Jul-2023 00:56:07,26-Jul-2023 01:42:37,2790
26-Jul-2023 01:42:37,26-Jul-2023 01:56:37,840
26-Jul-2023 01:56:37,26-Jul-2023 02:10:37,840
26-Jul-2023 02:10:37,26-Jul-2023 02:41:37,1860
26-Jul-2023 02:41:37,26-Jul-2023 03:56:37,4500
26-Jul-2023 03:56:37,26-Jul-2023 04:26:37,1800
26-Jul-2023 04:26:37,26-Jul-2023 04:51:37,1500
26-Jul-2023 21:52:46,26-Jul-2023 22:18:46,1560
26-Jul-2023 22:18:46,26-Jul-2023 22:33:46,900
26-Jul-2023 22:35:46,26-Jul-2023 22:49:16,810
26-Jul-2023 22:49:16,26-Jul-2023 22:53:16,240
26-Jul-2023 22:54:46,26-Jul-2023 23:08:16,810
26-Jul-2023 23:09:16,26-Jul-2023 23:18:46,570
26-Jul-2023 23:18:46,26-Jul-2023 23:40:16,1290
26-Jul-2023 23:40:16,26-Jul-2023 23:43:46,210
26-Jul-2023 23:43:46,27-Jul-2023 00:00:16,990
27-Jul-2023 00:01:16,27-Jul-2023 00:20:16,1140
27-Jul-2023 00:20:16,27-Jul-2023 00:26:46,390
27-Jul-2023 00:31:16,27-Jul-2023 01:23:46,3150
27-Jul-2023 01:23:46,27-Jul-2023 01:56:16,1950
27-Jul-2023 01:56:16,27-Jul-2023 03:03:16,4020
27-Jul-2023 03:03:16,27-Jul-2023 03:21:16,1080
27-Jul-2023 03:21:16,27-Jul-2023 03:23:46,150
27-Jul-2023 03:23:46,27-Jul-2023 03:35:46,720
27-Jul-2023 03:36:16,27-Jul-2023 04:18:16,2520
27-Jul-2023 04:18:16,27-Jul-2023 04:20:46,150
27-Jul-2023 04:21:46,27-Jul-2023 04:27:46,360
27-Jul-2023 04:29:16,27-Jul-2023 04:47:46,1110
27-Jul-2023 04:48:46,27-Jul-2023 04:51:16,150
27-Jul-2023 04:51:46,27-Jul-2023 04:52:46,60
27-Jul-2023 21:45:44,27-Jul-2023 21:59:14,810
27-Jul-2023 21:59:14,27-Jul-2023 22:12:14,780
27-Jul-2023 22:12:44,27-Jul-2023 22:22:14,570
27-Jul-2023 22:22:14,27-Jul-2023 22:28:44,390
27-Jul-2023 22:28:44,27-Jul-2023 22:38:14,570
27-Jul-2023 22:38:14,27-Jul-2023 22:45:44,450
27-Jul-2023 22:45:44,27-Jul-2023 22:55:44,600
27-Jul-2023 22:57:44,27-Jul-2023 23:31:14,2010
27-Jul-2023 23:31:14,27-Jul-2023 23:38:44,450
27-Jul-2023 23:38:44,27-Jul-2023 23:53:44,900
27-Jul-2023 23:56:44,28-Jul-2023 00:23:44,1620
28-Jul-2023 00:23:44,28-Jul-2023 00:39:14,930
28-Jul-2023 00:42:14,28-Jul-2023 01:35:14,3180
28-Jul-2023 01:35:14,28-Jul-2023 01:49:44,870
28-Jul-2023 01:49:44,28-Jul-2023 02:03:14,810
28-Jul-2023 02:03:14,28-Jul-2023 02:04:14,60
28-Jul-2023 02:04:14,28-Jul-2023 02:07:44,210
28-Jul-2023 02:07:44,28-Jul-2023 02:11:14,210
28-Jul-2023 02:11:14,28-Jul-2023 02:11:44,30
28-Jul-2023 02:11:44,28-Jul-2023 02:14:14,150
28-Jul-2023 02:14:14,28-Jul-2023 02:14:44,30
28-Jul-2023 02:15:44,28-Jul-2023 02:19:44,240
28-Jul-2023 02:19:44,28-Jul-2023 02:24:14,270
28-Jul-2023 02:24:14,28-Jul-2023 02:27:14,180
28-Jul-2023 02:27:14,28-Jul-2023 02:29:14,120
28-Jul-2023 02:29:14,28-Jul-2023 02:32:44,210
28-Jul-2023 02:33:14,28-Jul-2023 03:21:44,2910
28-Jul-2023 03:21:44,28-Jul-2023 04:15:14,3210
28-Jul-2023 04:15:44,28-Jul-2023 04:48:14,1950
28-Jul-2023 04:51:14,28-Jul-2023 04:53:14,120
28-Jul-2023 19:57:33,28-Jul-2023 20:35:33,2280
28-Jul-2023 20:36:03,28-Jul-2023 20:41:03,300
28-Jul-2023 22:38:03,28-Jul-2023 23:00:03,1320
28-Jul-2023 23:00:03,28-Jul-2023 23:01:33,90
28-Jul-2023 23:01:33,28-Jul-2023 23:13:33,720
28-Jul-2023 23:13:33,28-Jul-2023 23:18:33,300
28-Jul-2023 23:18:33,28-Jul-2023 23:25:03,390
28-Jul-2023 23:25:33,28-Jul-2023 23:44:03,1110
28-Jul-2023 23:44:03,28-Jul-2023 23:48:33,270
28-Jul-2023 23:50:03,28-Jul-2023 23:50:33,30
28-Jul-2023 23:50:33,29-Jul-2023 00:19:03,1710
29-Jul-2023 00:19:03,29-Jul-2023 00:38:33,1170
29-Jul-2023 00:38:33,29-Jul-2023 00:45:33,420
29-Jul-2023 00:45:33,29-Jul-2023 00:54:33,540
29-Jul-2023 00:54:33,29-Jul-2023 00:59:03,270
29-Jul-2023 00:59:03,29-Jul-2023 01:08:33,570
29-Jul-2023 01:08:33,29-Jul-2023 01:19:03,630
29-Jul-2023 01:19:03,29-Jul-2023 01:22:33,210
29-Jul-2023 01:23:33,29-Jul-2023 01:41:33,1080
29-Jul-2023 01:41:33,29-Jul-2023 01:50:03,510
29-Jul-2023 01:50:03,29-Jul-2023 02:24:33,2070
29-Jul-2023 02:24:33,29-Jul-2023 02:35:33,660
29-Jul-2023 02:35:33,29-Jul-2023 02:39:33,240
29-Jul-2023 02:41:33,29-Jul-2023 02:57:33,960
29-Jul-2023 02:57:33,29-Jul-2023 03:04:33,420
29-Jul-2023 03:04:33,29-Jul-2023 03:34:33,1800
29-Jul-2023 03:34:33,29-Jul-2023 03:39:33,300
29-Jul-2023 03:39:33,29-Jul-2023 04:32:33,3180
29-Jul-2023 04:32:33,29-Jul-2023 04:47:33,900
29-Jul-2023 04:47:33,29-Jul-2023 05:06:03,1110
29-Jul-2023 05:06:33,29-Jul-2023 05:24:33,1080
29-Jul-2023 22:25:57,29-Jul-2023 22:43:57,1080
29-Jul-2023 22:43:57,29-Jul-2023 22:53:27,570
29-Jul-2023 22:53:27,29-Jul-2023 23:00:57,450
29-Jul-2023 23:00:57,29-Jul-2023 23:05:27,270
29-Jul-2023 23:05:27,29-Jul-2023 23:09:57,270
29-Jul-2023 23:09:57,29-Jul-2023 23:15:57,360
29-Jul-2023 23:15:57,29-Jul-2023 23:29:27,810
29-Jul-2023 23:30:27,30-Jul-2023 01:02:27,5520
30-Jul-2023 01:02:27,30-Jul-2023 01:03:27,60
30-Jul-2023 01:03:27,30-Jul-2023 01:04:27,60
30-Jul-2023 01:04:27,30-Jul-2023 01:29:57,1530
30-Jul-2023 01:29:57,30-Jul-2023 02:21:57,3120
30-Jul-2023 02:21:57,30-Jul-2023 02:27:27,330
30-Jul-2023 02:27:27,30-Jul-2023 02:43:27,960
30-Jul-2023 02:44:27,30-Jul-2023 02:57:27,780
30-Jul-2023 02:57:27,30-Jul-2023 02:58:27,60
30-Jul-2023 02:58:27,30-Jul-2023 02:58:57,30
30-Jul-2023 03:02:57,30-Jul-2023 03:53:57,3060
30-Jul-2023 03:53:57,30-Jul-2023 03:59:27,330
30-Jul-2023 04:03:27,30-Jul-2023 04:15:57,750
30-Jul-2023 04:15:57,30-Jul-2023 04:17:57,120
30-Jul-2023 04:17:57,30-Jul-2023 04:27:27,570
30-Jul-2023 04:27:27,30-Jul-2023 04:36:57,570
30-Jul-2023 04:36:57,30-Jul-2023 04:38:57,120
30-Jul-2023 04:38:57,30-Jul-2023 04:41:27,150
30-Jul-2023 04:41:27,30-Jul-2023 05:22:27,2460
30-Jul-2023 05:24:27,30-Jul-2023 05:29:27,300
30-Jul-2023 21:24:51,30-Jul-2023 21:36:51,720
30-Jul-2023 21:39:21,30-Jul-2023 21:50:51,690
30-Jul-2023 21:50:51,30-Jul-2023 22:11:21,1230
30-Jul-2023 22:11:21,30-Jul-2023 22:34:51,1410
30-Jul-2023 22:34:51,30-Jul-2023 22:36:21,90
30-Jul-2023 22:36:21,30-Jul-2023 22:56:21,1200
30-Jul-2023 22:57:21,30-Jul-2023 23:20:51,1410
30-Jul-2023 23:20:51,30-Jul-2023 23:23:51,180
30-Jul-2023 23:23:51,30-Jul-2023 23:29:21,330
30-Jul-2023 23:30:21,30-Jul-2023 23:46:51,990
30-Jul-2023 23:46:51,30-Jul-2023 23:55:21,510
30-Jul-2023 23:55:21,31-Jul-2023 00:13:51,1110
31-Jul-2023 00:13:51,31-Jul-2023 00:27:51,840
31-Jul-2023 00:27:51,31-Jul-2023 01:46:51,4740
31-Jul-2023 01:46:51,31-Jul-2023 01:52:21,330
31-Jul-2023 01:58:21,31-Jul-2023 02:16:21,1080
31-Jul-2023 02:17:21,31-Jul-2023 03:02:51,2730
31-Jul-2023 03:02:51,31-Jul-2023 03:26:21,1410
31-Jul-2023 03:28:51,31-Jul-2023 03:59:21,1830
31-Jul-2023 03:59:21,31-Jul-2023 04:20:51,1290
31-Jul-2023 04:20:51,31-Jul-2023 04:21:21,30
31-Jul-2023 04:21:51,31-Jul-2023 04:43:51,1320
31-Jul-2023 04:45:51,31-Jul-2023 04:51:21,330
31-Jul-2023 04:51:51,31-Jul-2023 04:52:51,60
31-Jul-2023 22:16:02,31-Jul-2023 22:26:32,630
31-Jul-2023 22:28:02,31-Jul-2023 22:43:02,900
31-Jul-2023 22:43:02,31-Jul-2023 23:06:32,1410
31-Jul-2023 23:06:32,31-Jul-2023 23:12:02,330
31-Jul-2023 23:12:02,31-Jul-2023 23:17:32,330
31-Jul-2023 23:17:32,31-Jul-2023 23:22:02,270
31-Jul-2023 23:22:02,31-Jul-2023 23:47:32,1530
31-Jul-2023 23:47:32,01-Aug-2023 00:17:32,1800
01-Aug-2023 00:17:32,01-Aug-2023 00:18:02,30
01-Aug-2023 00:18:02,01-Aug-2023 00:42:02,1440
01-Aug-2023 00:42:02,01-Aug-2023 00:43:32,90
01-Aug-2023 00:43:32,01-Aug-2023 00:48:32,300
01-Aug-2023 00:48:32,01-Aug-2023 01:07:32,1140
01-Aug-2023 01:07:32,01-Aug-2023 01:09:02,90
01-Aug-2023 01:09:02,01-Aug-2023 01:12:32,210
01-Aug-2023 01:12:32,01-Aug-2023 01:34:32,1320
01-Aug-2023 01:34:32,01-Aug-2023 02:00:02,1530
01-Aug-2023 02:00:02,01-Aug-2023 02:43:32,2610
01-Aug-2023 02:43:32,01-Aug-2023 02:49:32,360
01-Aug-2023 02:51:32,01-Aug-2023 02:52:32,60
01-Aug-2023 02:52:32,01-Aug-2023 02:53:02,30
01-Aug-2023 02:54:02,01-Aug-2023 02:57:32,210
01-Aug-2023 02:57:32,01-Aug-2023 02:59:02,90
01-Aug-2023 02:59:02,01-Aug-2023 02:59:32,30
01-Aug-2023 03:01:32,01-Aug-2023 03:54:32,3180
01-Aug-2023 03:54:32,01-Aug-2023 04:03:32,540
01-Aug-2023 04:03:32,01-Aug-2023 04:06:32,180
01-Aug-2023 04:06:32,01-Aug-2023 04:26:02,1170
01-Aug-2023 04:26:02,01-Aug-2023 04:38:02,720
01-Aug-2023 04:39:02,01-Aug-2023 04:44:02,300
01-Aug-2023 22:14:47,01-Aug-2023 22:29:17,870
01-Aug-2023 22:29:17,01-Aug-2023 22:34:17,300
01-Aug-2023 22:34:17,01-Aug-2023 22:34:47,30
01-Aug-2023 22:35:47,01-Aug-2023 22:46:17,630
01-Aug-2023 22:46:17,01-Aug-2023 23:20:47,2070
01-Aug-2023 23:20:47,02-Aug-2023 00:39:17,4710
